network_id,t,exact_obj,stoch_mean_obj,stoch_std_obj,stoch_sem_obj,stoch_runs
21,34000,,0.00698138,0.00001341,0.00000424,10
21,34050,,0.00698133,0.00001340,0.00000424,10
21,34100,,0.00698128,0.00001339,0.00000424,10
21,34150,,0.00698125,0.00001339,0.00000424,10
21,34200,,0.00698123,0.00001338,0.00000423,10
21,34250,,0.00698122,0.00001335,0.00000422,10
21,34300,,0.00698124,0.00001332,0.00000421,10
21,34350,,0.00698125,0.00001328,0.00000420,10
21,34400,,0.00698126,0.00001324,0.00000419,10
21,34450,,0.00698123,0.00001321,0.00000418,10
21,34500,,0.00698116,0.00001323,0.00000418,10
21,34550,,0.00698109,0.00001322,0.00000418,10
21,34600,,0.00698102,0.00001320,0.00000417,10
21,34650,,0.00698095,0.00001319,0.00000417,10
21,34700,,0.00698090,0.00001318,0.00000417,10
21,34750,,0.00698086,0.00001317,0.00000416,10
21,34800,,0.00698082,0.00001320,0.00000417,10
21,34850,,0.00698079,0.00001324,0.00000419,10
21,34900,,0.00698075,0.00001328,0.00000420,10
21,34950,,0.00698070,0.00001331,0.00000421,10
21,35000,,0.00698067,0.00001329,0.00000420,10
21,35050,,0.00698065,0.00001327,0.00000420,10
21,35100,,0.00698060,0.00001325,0.00000419,10
21,35150,,0.00698056,0.00001324,0.00000419,10
21,35200,,0.00698055,0.00001322,0.00000418,10
21,35250,,0.00698051,0.00001317,0.00000417,10
21,35300,,0.00698048,0.00001313,0.00000415,10
21,35350,,0.00698043,0.00001311,0.00000415,10
21,35400,,0.00698039,0.00001310,0.00000414,10
21,35450,,0.00698033,0.00001307,0.00000413,10
21,35500,,0.00698029,0.00001307,0.00000413,10
21,35550,,0.00698025,0.00001309,0.00000414,10
21,35600,,0.00698022,0.00001311,0.00000415,10
21,35650,,0.00698019,0.00001313,0.00000415,10
21,35700,,0.00698016,0.00001314,0.00000416,10
21,35750,,0.00698013,0.00001315,0.00000416,10
21,35800,,0.00698012,0.00001315,0.00000416,10
21,35850,,0.00698008,0.00001312,0.00000415,10
21,35900,,0.00698003,0.00001309,0.00000414,10
21,35950,,0.00698002,0.00001305,0.00000413,10
21,36000,,0.00698002,0.00001299,0.00000411,10
21,36050,,0.00698001,0.00001292,0.00000409,10
21,36100,,0.00697999,0.00001285,0.00000406,10
21,36150,,0.00698001,0.00001280,0.00000405,10
21,36200,,0.00698002,0.00001279,0.00000404,10
21,36250,,0.00698004,0.00001278,0.00000404,10
21,36300,,0.00698003,0.00001275,0.00000403,10
21,36350,,0.00697999,0.00001275,0.00000403,10
21,36400,,0.00697995,0.00001275,0.00000403,10
21,36450,,0.00697990,0.00001276,0.00000404,10
21,36500,,0.00697985,0.00001277,0.00000404,10
21,36550,,0.00697981,0.00001277,0.00000404,10
21,36600,,0.00697982,0.00001275,0.00000403,10
21,36650,,0.00697981,0.00001274,0.00000403,10
21,36700,,0.00697981,0.00001272,0.00000402,10
21,36750,,0.00697978,0.00001267,0.00000401,10
21,36800,,0.00697973,0.00001265,0.00000400,10
